"","cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi","arquivo_origem"
"469",16002,"2023-09-01",117,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"470",16002,"2021-08-01",129,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"471",16002,"2021-09-01",124,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"472",16002,"2007-05-01",79,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"473",16002,"2018-10-01",124,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"474",16002,"2007-06-01",79,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"475",16002,"2018-11-01",135,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"476",16002,"2021-12-01",110,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"477",16002,"2002-11-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"478",16002,"2022-06-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"479",16002,"2006-07-01",107,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"480",16002,"2012-04-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"481",16002,"2013-11-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"482",16002,"2018-01-01",114,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"483",16002,"2010-10-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"484",16002,"2015-03-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"485",16002,"2009-05-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"486",16002,"2007-10-01",105,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"487",16002,"2014-08-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"488",16002,"2018-05-01",132,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"489",16002,"2012-06-01",80,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"490",16002,"2008-10-01",103,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"491",16002,"2011-05-01",112,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"492",16002,"2018-03-01",126,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"493",16002,"2003-05-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"494",16002,"2005-03-01",96,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"495",16002,"2007-08-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"496",16002,"2009-07-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"497",16002,"2016-12-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"498",16002,"2002-04-01",84,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"499",16002,"2014-11-01",114,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"500",16002,"2005-08-01",83,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"501",16002,"2023-02-01",114,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"502",16002,"2013-12-01",105,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"503",16002,"2010-04-01",83,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"504",16002,"2016-06-01",94,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"505",16002,"2020-05-01",130,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"506",16002,"2023-01-01",125,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"507",16002,"2011-10-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"508",16002,"2020-03-01",106,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"509",16002,"2012-07-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"510",16002,"2010-02-01",81,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"511",16002,"2015-08-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"512",16002,"2002-12-01",81,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"513",16002,"2015-12-01",108,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"514",16002,"2021-01-01",124,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"515",16002,"2011-01-01",104,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"516",16002,"2005-07-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"517",16002,"2000-08-01",65,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"518",16002,"2003-06-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"519",16002,"2005-05-01",96,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"520",16002,"2004-08-01",64,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"521",16002,"2007-11-01",89,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"522",16002,"2010-11-01",96,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"523",16002,"2003-12-01",84,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"524",16002,"2004-02-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"525",16002,"2009-01-01",76,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"526",16002,"2003-09-01",100,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"527",16002,"2000-09-01",83,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"528",16002,"2004-11-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"529",16002,"2020-10-01",140,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"530",16002,"2016-01-01",121,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"531",16002,"2002-06-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"532",16002,"2006-02-01",74,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"533",16002,"2001-09-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"534",16002,"2019-12-01",115,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"535",16002,"2014-03-01",87,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"536",16002,"2023-10-01",94,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"537",16002,"2005-12-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"538",16002,"2012-12-01",80,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"539",16002,"2022-07-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"540",16002,"2003-04-01",86,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"541",16002,"2001-01-01",73,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"542",16002,"2016-08-01",105,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"543",16002,"2019-02-01",97,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"544",16002,"2020-09-01",113,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"545",16002,"2001-12-01",72,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"546",16002,"2014-12-01",107,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"547",16002,"2004-05-01",63,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"548",16002,"2003-07-01",105,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"549",16002,"2003-03-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"550",16002,"2013-05-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"551",16002,"2016-07-01",106,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"552",16002,"2014-04-01",106,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"553",16002,"2002-05-01",84,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"554",16002,"2009-02-01",68,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"555",16002,"2004-10-01",86,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"556",16002,"2023-05-01",118,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"557",16002,"2015-04-01",94,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"558",16002,"2023-07-01",87,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"559",16002,"2020-02-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"560",16002,"2023-04-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"561",16002,"2007-01-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"562",16002,"2020-11-01",139,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"563",16002,"2010-01-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"564",16002,"2017-09-01",115,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"565",16002,"2022-01-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"566",16002,"2000-04-01",57,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"567",16002,"2014-10-01",103,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"568",16002,"2002-03-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"569",16002,"2020-04-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"570",16002,"2015-09-01",113,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"571",16002,"2017-12-01",135,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"572",16002,"2016-04-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"573",16002,"2009-08-01",75,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"574",16002,"2008-05-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"575",16002,"2023-03-01",100,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"576",16002,"2010-12-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"577",16002,"2005-06-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"578",16002,"2020-06-01",127,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"579",16002,"2013-10-01",100,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"580",16002,"2001-02-01",74,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"581",16002,"2005-11-01",114,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"582",16002,"2015-07-01",111,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"583",16002,"2014-05-01",107,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"584",16002,"2005-09-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"585",16002,"2008-03-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"586",16002,"2003-08-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"587",16002,"2002-10-01",94,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"588",16002,"2016-02-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"589",16002,"2013-01-01",105,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"590",16002,"2023-08-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"591",16002,"2015-05-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"592",16002,"2007-04-01",84,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"593",16002,"2004-06-01",74,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"594",16002,"2015-01-01",108,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"595",16002,"2011-08-01",116,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"596",16002,"2012-08-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"597",16002,"2013-04-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"598",16002,"2018-06-01",89,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"599",16002,"2006-10-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"600",16002,"2022-08-01",117,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"601",16002,"2002-02-01",66,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"602",16002,"2006-03-01",81,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"603",16002,"2002-08-01",73,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"604",16002,"2017-04-01",86,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"605",16002,"2003-11-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"606",16002,"2017-10-01",117,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"607",16002,"2000-02-01",62,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"608",16002,"2013-03-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"609",16002,"2003-01-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"610",16002,"2004-12-01",74,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"611",16002,"2022-10-01",106,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"612",16002,"2022-11-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"613",16002,"2008-11-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"614",16002,"2021-06-01",103,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"615",16002,"2021-10-01",131,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"616",16002,"2019-10-01",120,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"617",16002,"2018-09-01",143,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"618",16002,"2022-03-01",110,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"619",16002,"2000-12-01",63,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"620",16002,"2014-06-01",102,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"621",16002,"2023-12-01",108,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"622",16002,"2006-12-01",71,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"623",16002,"2008-12-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"624",16002,"2020-07-01",120,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"625",16002,"2009-11-01",97,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"626",16002,"2012-11-01",114,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"627",16002,"2021-02-01",114,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"628",16002,"2010-08-01",92,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"629",16002,"2006-06-01",96,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"630",16002,"2015-11-01",93,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"631",16002,"2002-01-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"632",16002,"2009-10-01",94,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"633",16002,"2019-09-01",126,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"634",16002,"2004-07-01",68,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"635",16002,"2003-02-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"636",16002,"2021-07-01",132,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"637",16002,"2011-02-01",87,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"638",16002,"2011-07-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"639",16002,"2011-06-01",87,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"640",16002,"2022-09-01",93,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"641",16002,"2010-07-01",125,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"642",16002,"2021-11-01",110,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"643",16002,"2018-02-01",104,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"644",16002,"2017-11-01",113,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"645",16002,"2021-03-01",123,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"646",16002,"2013-06-01",83,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"647",16002,"2017-01-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"648",16002,"2006-09-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"649",16002,"2000-07-01",47,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"650",16002,"2001-10-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"651",16002,"2022-12-01",124,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"652",16002,"2023-11-01",112,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"653",16002,"2001-03-01",72,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"654",16002,"2012-09-01",105,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"655",16002,"2005-04-01",100,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"656",16002,"2009-09-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"657",16002,"2008-06-01",93,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"658",16002,"2017-06-01",106,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"659",16002,"2019-06-01",115,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"660",16002,"2014-01-01",112,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"661",16002,"2000-11-01",52,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"662",16002,"2007-03-01",97,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"663",16002,"2007-09-01",100,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"664",16002,"2011-09-01",92,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"665",16002,"2003-10-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"666",16002,"2000-03-01",59,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"667",16002,"2015-02-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"668",16002,"2011-04-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"669",16002,"2004-09-01",92,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"670",16002,"2000-05-01",55,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"671",16002,"2016-03-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"672",16002,"2019-05-01",128,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"673",16002,"2001-07-01",58,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"674",16002,"2011-03-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"675",16002,"2013-09-01",121,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"676",16002,"2016-11-01",87,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"677",16002,"2010-05-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"678",16002,"2017-05-01",124,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"679",16002,"2022-05-01",117,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"680",16002,"2012-10-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"681",16002,"2020-01-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"682",16002,"2019-07-01",129,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"683",16002,"2023-06-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"684",16002,"2008-09-01",104,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"685",16002,"2024-01-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"686",16002,"2024-02-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"687",16002,"2024-03-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"688",16002,"2024-04-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"689",16002,"2024-05-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"690",16002,"2024-06-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"691",16002,"2024-07-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"692",16002,"2024-08-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"693",16002,"2024-09-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"694",16002,"2024-10-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"695",16002,"2024-11-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"696",16002,"2024-12-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"697",16002,"2025-01-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"698",16002,"2025-02-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"699",16002,"2025-03-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"700",16002,"2025-04-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"701",16002,"2025-05-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"702",16002,"2025-06-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"703",16002,"2025-07-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"704",16002,"2025-08-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"705",16002,"2025-09-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"706",16002,"2025-10-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"707",16002,"2025-11-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"708",16002,"2025-12-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"709",16002,"2026-01-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
"710",16002,"2026-02-01",105.376579284668,2,"XGBOOST","prediction","projeção",79.3558542733694,131.397304295967,"melhor_previsao_16002.csv"
