.model_id,.model_desc,.type,mae,mape,mase,smape,rmse,rsq,cod_regsaud
2,XGBOOST,Test,25.2990417480469,14.5220751664629,1.53125779001336,13.0268249159574,31.2266906933107,NA,25012
1,PROPHET,Test,36.2822640811925,19.6296197318448,2.19603177333534,17.6246433414073,39.0287040862654,0.442242329701536,25012
2,XGBOOST,Test,9.18938541412354,19.2759824351609,0.842055237150762,17.5027521046194,10.3140996334376,NA,25013
1,PROPHET,Test,10.7953452331037,22.8858971021596,0.989214901838192,19.9004391327611,12.6180170080381,0.0744554415503416,25013
2,XGBOOST,Test,16.8009033203125,8.65986163517222,0.975810041331282,8.89157551001127,19.720332886208,NA,25014
1,PROPHET,Test,32.5372717505668,17.8646720917227,1.88979103601777,15.9081152680886,37.6658447997622,0.00473708807488652,25014
2,XGBOOST,Test,12.2649586995443,7.82192716245461,0.617273632581003,7.47627845979389,15.639800536311,NA,25015
1,PROPHET,Test,18.1444380302454,11.5927162121572,0.913177406336201,10.6442380469485,22.2448652151857,0.164956155031617,25015
2,XGBOOST,Test,43.8748118082682,7.42894608645155,1.05336187013588,7.02226199642513,54.4523936268958,NA,25016
1,PROPHET,Test,55.45254085963,9.05806833897099,1.33132404986586,8.6385482278318,59.9311871534781,0.329841977916476,25016
1,PROPHET,Test,11.9619916087749,6.31843257171566,0.558064517245076,6.02649369469528,15.5700889866134,0.434578778582824,26001
2,XGBOOST,Test,15.1488545735677,7.85936590258935,0.706741694101536,7.60495991057811,18.7988259556096,NA,26001
2,XGBOOST,Test,37.3029123942057,8.17818230038795,0.8469565499178,7.92590305357428,42.942784802875,NA,26002
1,PROPHET,Test,51.0396121832425,11.3316959922061,1.1588460811595,10.5128980268369,59.4403510742254,0.41270210153042,26002
1,PROPHET,Test,96.7203365358229,6.4194832436266,1.01950858859942,6.16116449042859,110.546155348953,0.650542171275085,26003
2,XGBOOST,Test,106.148651123047,7.22920514178201,1.11889045638409,6.90091352331756,126.653197823342,NA,26003
1,PROPHET,Test,26.8148121973456,4.35924258051168,0.700841682430624,4.28562923104381,35.609876931114,0.459467842709896,26004
2,XGBOOST,Test,37.1939900716146,6.18669262511375,0.972115649599018,5.98958305257937,43.556296866752,NA,26004
2,XGBOOST,Test,15.9131291707357,4.97869203761088,0.753090475158273,5.03749965852663,20.3643952572619,NA,26005
1,PROPHET,Test,25.786627554291,8.19101082980126,1.22035480195204,7.91649597217756,28.9258102848744,0.335617589055013,26005
2,XGBOOST,Test,39.9447530110677,7.11409977102246,0.82992711766446,7.08649036603658,46.2995715568336,NA,26006
1,PROPHET,Test,55.1759311508909,9.90268757861569,1.14638339337894,9.33245844110909,62.7838437206708,0.530496187454643,26006
1,PROPHET,Test,40.9366323115753,10.001328287234,1.23562013538876,9.31516933027488,48.884849552066,0.288156775003704,26007
2,XGBOOST,Test,48.2792587280273,11.823509747898,1.45724796685647,10.9437104789378,56.4208227441358,NA,26007
1,PROPHET,Test,42.1492609475415,7.6389661507333,1.35774930223173,7.69023649099577,48.5198779409874,0.277077176779756,26008
2,XGBOOST,Test,60.159901936849,11.2163800352032,1.93792401197132,10.4063215026442,69.7105365183951,NA,26008
2,XGBOOST,Test,45.2464243570964,6.90654579539526,1.13983325324558,6.6539730333901,53.1534175009159,NA,26009
1,PROPHET,Test,54.0675254919182,8.15376396982055,1.36205157318085,7.76906786131261,60.2330941367068,0.486583642049521,26009
2,XGBOOST,Test,269.527750651042,7.2213223551947,1.2523511646412,6.8683579615617,331.306632295989,NA,26010
1,PROPHET,Test,303.6624105285,7.75166364493756,1.41095665498091,7.41676344192118,340.832915234326,0.647702025101532,26010
1,PROPHET,Test,13.8190545861761,8.73362449370164,0.747854718781297,8.1468070290131,17.971759831465,0.444173861376102,26011
2,XGBOOST,Test,17.5764821370443,10.5495762585405,0.951197856828278,10.232343773846,20.9369460797402,NA,26011
1,PROPHET,Test,18.4863748372576,6.74919496357481,0.794741348143787,6.38490817181701,24.9373995174972,0.363101761851122,26012
2,XGBOOST,Test,25.9685262044271,9.49015981626414,1.11640393028378,8.93013734583899,30.8981432713597,NA,26012
2,XGBOOST,Test,94.2870890299479,6.87749956382701,1.01383966698869,6.58973721047289,117.637130241808,NA,27001
1,PROPHET,Test,102.186678306525,7.25055759033467,1.09878148716694,6.96810363642855,118.842484714412,0.392817968110332,27001
2,XGBOOST,Test,18.2209726969401,8.63953364506161,1.00258940676943,8.96700457638797,21.9292844429833,NA,27002
1,PROPHET,Test,18.843840248536,9.38428569426302,1.03686202324481,9.27334846963854,21.5175341919805,0.0654937841521979,27002
2,XGBOOST,Test,36.5091247558594,16.0788681398564,1.5021643459477,14.2861751694233,44.273587673001,NA,27003
1,PROPHET,Test,43.3152856294516,18.4059553951344,1.78220316543361,16.3860394866223,49.1809644486608,0.241788244037322,27003
1,PROPHET,Test,13.3365918794516,9.2126166258332,0.852060036742739,9.16246430541721,15.7076614489912,0.0975610935128849,27004
2,XGBOOST,Test,14.4163932800293,10.2073901846967,0.921047348446316,9.62847898992558,16.8587602066414,NA,27004
1,PROPHET,Test,17.7614177682215,8.01757939619467,0.840560923187438,7.87479473422632,21.6602974957939,0.33788526378329,27005
2,XGBOOST,Test,18.1196378072103,8.38755265636705,0.857513723386495,8.05276954146971,21.8333512167201,NA,27005
1,PROPHET,Test,19.1216361610317,8.73373307524843,0.8849046915568,8.34979896923843,23.0611296505993,0.351511130232768,27006
2,XGBOOST,Test,22.6059506734212,9.76303839875625,1.04615063478609,10.0789309057928,26.4162088018838,NA,27006
1,PROPHET,Test,27.7624101657492,4.27588780410101,0.73310612377983,4.29891881099951,33.8363853212179,0.657677508897439,27007
2,XGBOOST,Test,41.1699523925781,6.35933573194982,1.0871514409062,6.22519296947902,49.0739288367567,NA,27007
1,PROPHET,Test,14.8903786762398,8.51674986719113,0.741295908124494,8.08439187523087,18.057383203102,0.489017368074319,27008
2,XGBOOST,Test,17.7775548299154,9.00345875095306,0.885029785904877,9.6071443521505,23.8084199968619,NA,27008
1,PROPHET,Test,21.6036113200263,7.15447729973461,0.874794120353176,6.93428194855219,25.6509553073675,0.426364939851752,27009
2,XGBOOST,Test,24.7855962117513,7.89969058686942,1.00364210012373,8.01094352484197,28.94274903847,NA,27009
2,XGBOOST,Test,16.0299784342448,8.5087403927549,0.77947041012184,8.34037991385899,18.0199502420327,NA,27010
1,PROPHET,Test,16.4352927840519,8.64118383011665,0.799179141719226,8.64068679704617,21.1165765606837,0.136647760506473,27010
1,PROPHET,Test,70.6337069862266,8.75298970328181,0.935276488591371,8.23902898239772,83.7798739039288,0.643094606625903,28001
2,XGBOOST,Test,95.5705159505208,12.2058933152564,1.26547027453194,11.2629756437791,113.818656087052,NA,28001
1,PROPHET,Test,28.9766761163564,11.6692255961453,0.878081094435042,10.7826109802209,34.7361629041168,0.458674169304302,28002
2,XGBOOST,Test,31.0957336425781,12.6519194642573,0.942294958866004,11.7391690954606,36.9588433732383,NA,28002
1,PROPHET,Test,19.7373174050893,8.00793909934088,0.770727165224199,7.54063267297584,25.226114738198,0.488600094307225,28003
2,XGBOOST,Test,24.1524861653646,9.85166536390738,0.943136132094033,9.28596113785666,30.7328729031347,NA,28003
2,XGBOOST,Test,22.8781967163086,8.83887843178256,0.894895449787581,8.61138328850046,27.6384769036989,NA,28004
1,PROPHET,Test,31.3904782666598,12.2538024756894,1.2278588437639,11.2752480506814,36.8205809460263,0.544628512878439,28004
2,XGBOOST,Test,14.6589813232422,6.84494461969313,0.721962677590086,6.68369432027966,18.7768016659416,NA,28005
1,PROPHET,Test,17.4012931852836,7.97967880945043,0.857023004842663,7.98885926744285,21.5763055502575,0.106895872901627,28005
1,PROPHET,Test,39.6847632040057,11.0403177747426,0.988894424368506,10.1770088860876,48.000689694725,0.54886598121210906,28006
2,XGBOOST,Test,40.2482884724935,10.3151959406072,1.00293676583678,10.4988460042531,48.8457650653589,NA,28006
2,XGBOOST,Test,12.6358795166016,7.52004377504496,0.816363002477067,7.54081280596395,16.9520897058676,NA,28007
1,PROPHET,Test,21.8006801688506,13.7492221916026,1.40847090978529,12.4379386950009,26.5808537240182,0.329209517260117,28007
1,PROPHET,Test,42.5483974726195,9.16968377174174,0.795620440544917,8.66970450906604,49.7490603739648,0.660733527350499,29001
2,XGBOOST,Test,51.1429138183594,11.0000819396798,0.95633090879859,10.5353502362072,59.2712965550582,NA,29001
1,PROPHET,Test,36.2922859863088,6.17794798099935,0.917277557895718,5.89822706793451,46.2515617284323,0.389271962328224,29002
2,XGBOOST,Test,64.8405354817708,10.1096421800974,1.63882672096783,10.7585618067498,73.6495435596917,NA,29002
1,PROPHET,Test,23.6472443641473,6.43992906867921,0.838037935863463,6.20138830300581,31.2701496780992,0.199452526263074,29003
2,XGBOOST,Test,26.8785985310872,7.25864054221416,0.95255433931434,6.98632690979661,33.5053434448552,NA,29003
2,XGBOOST,Test,51.7864786783854,8.73308163911327,1.53490851752946,8.36508024320834,59.8934882274351,NA,29004
1,PROPHET,Test,62.0989847604983,10.213968454651,1.84056269264363,9.63222989953612,68.3734039964721,0.643345104631923,29004
1,PROPHET,Test,18.9670533815782,8.64592760528011,0.656991306892015,8.33713565296717,23.1105335518165,0.52098126909482,29005
2,XGBOOST,Test,26.3072764078776,11.5765473413423,0.911246020152387,11.3017277367749,33.022535355299,NA,29005
1,PROPHET,Test,66.9190838184075,5.97635702236306,0.868588559719736,5.83087730015744,78.1572983007632,0.709597207715607,29006
2,XGBOOST,Test,97.8645935058594,9.11617296040824,1.27025149584355,8.65526045224823,115.124009089355,NA,29006
2,XGBOOST,Test,26.6500473022461,6.23929466113406,0.858474913097563,6.11748461620346,32.747709084639,NA,29007
1,PROPHET,Test,28.1969091365855,6.66122901090475,0.908303795716339,6.48157859659775,34.3615465597226,0.097281686032316,29007
2,XGBOOST,Test,15.8333333333333,7.75407970050907,0.786537077033837,7.57068894675844,18.6975804331236,NA,29008
1,PROPHET,Test,24.4829180215527,12.1714525697945,1.21621407018512,11.214244136059,28.8851432974806,0.144503455762585,29008
1,PROPHET,Test,29.4854310956495,10.1342319788007,1.11540282105253,9.53182571348252,35.0275971736589,0.452162199929384,29009
2,XGBOOST,Test,36.6490681966146,13.2691409865405,1.38639567191141,11.9768246620186,46.0506725254987,NA,29009
2,XGBOOST,Test,46.1462758382161,10.8452501453529,1.24136180617424,10.0451188131202,54.8670495201265,NA,29010
1,PROPHET,Test,47.5636110354075,10.9924239272056,1.27948895182968,10.2198670182396,54.7721667707639,0.237146580118649,29010
2,XGBOOST,Test,24.1868616739909,10.8604574467112,1.21728187855972,10.0648618032631,28.9543945312163,NA,29011
1,PROPHET,Test,28.128054990707,12.274050270915,1.41563515270517,11.2229964661804,34.7938296464496,0.225985079398078,29011
1,PROPHET,Test,35.1694998703125,8.40194905582798,1.20731118957789,8.06222514583585,41.7581449433505,0.607826233352044,29012
2,XGBOOST,Test,39.4482549031576,9.72888704685651,1.35419382503377,9.21910792304395,51.4069049223015,NA,29012
1,PROPHET,Test,28.8859201439775,15.2925274854184,1.35310827558347,13.8219299581379,33.6722964969583,0.502515126858063,29013
2,XGBOOST,Test,30.3094177246094,16.7609172599154,1.4197894249817,14.8964423074396,36.2739302046634,NA,29013
2,XGBOOST,Test,54.6107482910156,16.4249407709063,2.9623754969183,14.8147668088556,61.3928646416232,NA,29014
1,PROPHET,Test,72.22467041036,21.2326906845338,3.91784768735444,18.7427282369211,80.0573745359045,0.134322843063496,29014
1,PROPHET,Test,52.3120565662459,11.4538338652018,0.987830296406943,10.5821686727656,61.1719297228206,0.624427004075171,29015
2,XGBOOST,Test,54.2738189697266,12.0928037191288,1.02487507085691,11.2052049150188,65.1400596424059,NA,29015
2,XGBOOST,Test,43.5615641276042,6.51718903802649,1.09618815638391,6.41068915273067,52.0342589058693,NA,29016
1,PROPHET,Test,75.272756985317,11.304353593984,1.89417222173117,10.6038506359835,80.4314958362413,0.701470785434617,29016
2,XGBOOST,Test,27.3406651814779,11.1307400684939,1.26526217137624,10.2468857991187,34.108750980583,NA,29017
1,PROPHET,Test,31.7047474143861,12.2763607363118,1.46722171132974,11.4132450465985,35.0179241016834,0.6754401890691,29017
2,XGBOOST,Test,36.6963653564453,7.53309009291881,1.05107895790566,7.4760591625077,44.8613679988989,NA,29018
1,PROPHET,Test,38.2751295868728,8.02449621491689,1.09629885491666,7.58808731544352,45.3987540283418,0.58051273068517,29018
1,PROPHET,Test,18.8342401070418,6.72167812190127,0.713653249525471,6.43029858079471,23.9059468900758,0.773527524899132,29019
2,XGBOOST,Test,27.1286061604818,9.28821367693209,1.02793730097377,9.61836109680062,34.0959436924674,NA,29019
1,PROPHET,Test,168.738184652218,6.36811982140515,1.17108577157544,6.16464726732345,199.887163303227,0.708273567277715,29020
2,XGBOOST,Test,289.822265625,11.3962500233355,2.0114399847239,10.6607910238833,331.373931942042,NA,29020
1,PROPHET,Test,20.3368770143428,6.07858137185818,0.954588104754867,5.88622050623136,25.3167845253971,0.286620621721717,29021
2,XGBOOST,Test,20.8872934977214,6.42118048223768,0.980423980505288,6.13692749996987,27.0038914814198,NA,29021
2,XGBOOST,Test,34.5782877604167,8.88606701822518,0.933451430152093,8.39399401524968,42.7095732944647,NA,29022
1,PROPHET,Test,34.807055550405,8.59471301815859,0.939627086454594,8.15315788357953,40.7361551564744,0.575146684625293,29022
1,PROPHET,Test,13.0328101172486,6.80668052890579,0.681260528856179,6.68572145612673,16.8273161965993,0.346711112236986,29023
2,XGBOOST,Test,17.4221178690592,9.20604189808268,0.910701615882642,8.97245262512213,20.5175352132176,NA,29023
2,XGBOOST,Test,21.5416666666667,6.75439502067289,0.867702860478692,6.67435922476587,26.9716798674915,NA,29024
1,PROPHET,Test,27.4241089433573,8.67484951172786,1.10464887162385,8.22655187827884,31.8995642306343,0.350520912329366,29024
1,PROPHET,Test,48.0182661386055,8.19582723888973,0.813269603231169,7.78862759046441,59.6065303451654,0.595039847217734,29025
2,XGBOOST,Test,63.5393676757812,10.7998735540525,1.07614540246169,10.2727150796001,76.2481033623717,NA,29025
1,PROPHET,Test,38.6835163755114,7.7789436274196,1.12338494524844,7.48025924449174,47.1581836768826,0.530994652288551,29026
2,XGBOOST,Test,46.857676188151,9.75845161432274,1.36076584889833,9.17846251029561,57.1290021253254,NA,29026
2,XGBOOST,Test,35.6930948893229,13.0570269845816,1.26493248452146,11.7622788826376,45.0641977342479,NA,29027
1,PROPHET,Test,53.3828189288899,18.4371007345327,1.89184104062322,16.465547156411,59.6808550321378,0.436136814654551,29027
2,XGBOOST,Test,49.9918619791667,7.29069576163486,1.10985793969192,7.11081059919335,55.0738982730106,NA,29028
1,PROPHET,Test,50.2403593778663,7.38479599363402,1.11537477383294,7.03688256184224,58.2997493567968,0.518192470451773,29028
1,PROPHET,Test,19.3510919347544,7.61858820526142,0.749284704544363,7.26291014366834,23.1359568113436,0.464598502323698,31001
2,XGBOOST,Test,22.3585103352865,8.14729476130202,0.865733565171025,8.51216764728957,29.096013840739,NA,31001
1,PROPHET,Test,12.9314461941469,9.88576411922629,0.662412611281468,9.9727562149793,15.3859631953472,0.21266470636348,31002
2,XGBOOST,Test,19.2955932617188,13.6549699022714,0.988415690466662,15.1914330064863,24.6710300095693,NA,31002
1,PROPHET,Test,10.0013462435266,6.01069732734919,0.583834932997747,5.69164582164582,13.5160043987554,0.517101029463241,31003
2,XGBOOST,Test,11.7916666666667,7.03750077777646,0.688346023688663,6.68193330756388,16.6394285152083,NA,31003
2,XGBOOST,Test,18.6769905090332,10.6020028394541,0.792566017911003,10.8033236677241,22.7658938540383,NA,31004
1,PROPHET,Test,19.571931942772,12.18958359203,0.830543237423906,11.288600405637,23.2812084634075,0.280268075000147,31004
2,XGBOOST,Test,11.6496747334798,5.66741368106413,0.832119623819987,5.82028583619471,15.1560884537226,NA,31006
1,PROPHET,Test,13.9802212977554,7.2055772367065,0.998587235553959,6.82366647430199,17.3094105510806,0.375493950702879,31006
1,PROPHET,Test,30.0820228769036,5.58406170420666,0.765361201514141,5.41107027561536,36.9631068544155,0.397308330589796,31007
2,XGBOOST,Test,36.1670125325521,6.4688868385254,0.920178416204312,6.52647392212135,44.3896855634979,NA,31007
2,XGBOOST,Test,18.808110555013,9.14802261333532,1.12946878006606,8.60719441669302,22.8420707694574,NA,31008
1,PROPHET,Test,19.8782669518122,9.43637239381597,1.19373404671457,8.9262852475536,21.7539877384339,0.655703427679829,31008
1,PROPHET,Test,11.998488188097,10.3884540562737,0.775183225635479,10.0631131727206,13.969038744873,0.10790284370892,31009
2,XGBOOST,Test,12.068744023641,9.97412330768161,0.779722226246466,10.1383989041705,14.7378092986659,NA,31009
2,XGBOOST,Test,11.6201012929281,10.4491245795951,0.921594240473605,9.92111156590687,14.8507178172381,NA,31010
1,PROPHET,Test,16.6388254398913,15.2373372389579,1.31963098316379,13.7380797615505,19.2073935978537,0.496925067802174,31010
2,XGBOOST,Test,9.48240089416504,8.58310897150075,0.838827771406907,7.9775441155907,12.7466047559277,NA,31011
1,PROPHET,Test,11.541581737417,10.0958794959491,1.0209860767715,9.48910591830519,13.7867781144402,0.160482114290926,31011
2,XGBOOST,Test,15.0142873128255,7.41559229339832,0.614463715649443,7.40603790060469,19.3405164981277,NA,31012
1,PROPHET,Test,18.2857765913313,9.46296741285288,0.748350287545589,8.91061386897859,22.3231764386494,0.202725308236222,31012
1,PROPHET,Test,14.8333548185911,8.75433638515648,0.919588034575731,8.19143530465388,18.1798469369138,0.382835821030354,31013
2,XGBOOST,Test,20.2055397033691,10.9177620986984,1.25263453686655,11.6934684638815,23.2338145712559,NA,31013
2,XGBOOST,Test,15.1721038818359,7.87561185861577,0.728514382635129,7.78594723726809,18.0282152283752,NA,31015
1,PROPHET,Test,15.365646015749,8.10601801753388,0.73780763749943,7.80811254853527,17.4976627779034,0.294494276846932,31015
1,PROPHET,Test,93.7205559778857,3.29798715577502,0.69714514472554,3.23954468918642,118.354552619941,0.780153312242031,31016
2,XGBOOST,Test,156.3310546875,5.64305706331214,1.16287653874919,5.48643830642714,188.902564214693,NA,31016
1,PROPHET,Test,24.8457674253509,3.33862918191863,0.478203055048595,3.29525058575151,32.6531928475184,0.736674085135141,31017
2,XGBOOST,Test,49.9166666666667,6.46110706366304,0.960739191073919,6.55368782460592,59.5336949579362,NA,31017
1,PROPHET,Test,48.5734187809177,6.25822635778938,0.972313865936561,6.00020730169427,56.9225698565204,0.735353847403189,31018
2,XGBOOST,Test,61.8188273111979,7.61496639189444,1.23745259195609,7.58380444452505,69.8388249746691,NA,31018
1,PROPHET,Test,10.2861952224999,6.25118725416355,0.773145392540839,6.11435301236821,12.6001742122386,0.43787415574667,31019
2,XGBOOST,Test,12.7829615275065,7.64863404154904,0.960810833766829,7.74408822244163,15.5486444235826,NA,31019
1,PROPHET,Test,8.56695119266003,10.3966363744812,0.693802385321059,9.93288944118895,10.0552812352349,0.163811256615504,31020
2,XGBOOST,Test,8.669158299764,10.4500953719075,0.70207972145976,10.1635523748973,10.0176342474744,NA,31020
1,PROPHET,Test,17.7006148510736,7.8437764703275,0.729595235796939,8.22610515023069,22.0792867170841,0.477606594967006,31021
2,XGBOOST,Test,21.2452201843262,9.17917860544205,0.875699039855738,9.61845809465795,26.9872012115433,NA,31021
1,PROPHET,Test,14.1047842189809,7.71289730089894,0.627485564867621,7.39834211449556,17.354278997903,0.431864159092803,31022
2,XGBOOST,Test,19.6004689534505,10.6925970372409,0.871974440869172,10.2127993089122,22.3271222262888,NA,31022
1,PROPHET,Test,7.93360151644884,6.71380141075785,0.881511279605427,6.60597863105021,9.77455741315351,0.367097213974254,31023
2,XGBOOST,Test,10.508544921875,8.68905479771971,1.16761610243056,8.75378311981813,12.2176836431419,NA,31023
1,PROPHET,Test,22.7883032034746,5.83313445175242,0.798980142804749,5.7856977514326,27.9276279103274,0.445065827912701,31024
2,XGBOOST,Test,31.9813741048177,7.99344609616606,1.1212981774555,8.08405106425764,37.947429825754,NA,31024
1,PROPHET,Test,16.8486342577947,4.80336869818391,0.578385952133249,4.92641214747771,22.8349464252183,0.442016877204047,31025
2,XGBOOST,Test,23.1666666666667,6.53069986692092,0.795273631840796,6.69049722527882,29.6580064630546,NA,31025
1,PROPHET,Test,9.84881961185908,7.6411981716509,0.70130913644817,7.35636684252929,12.6639354878667,0.154055482750746,31026
2,XGBOOST,Test,11.1994934082031,8.48457451535291,0.797487146714154,8.37227095261273,13.6259458766006,NA,31026
2,XGBOOST,Test,10.7630831400553,10.7817936235135,0.747887952330129,10.0082251783677,13.2131200075356,NA,31027
1,PROPHET,Test,11.6841281744001,11.297454098956,0.811888060456804,10.9793271300362,14.5171380435867,0.00374723856604818,31027
1,PROPHET,Test,9.40000469793005,10.4844193435382,0.573475087672125,9.80892100472534,11.7718769185352,0.480774749187465,31028
2,XGBOOST,Test,11.2916666666667,11.6390314536339,0.688881520778073,11.5402952945834,14.2982416061342,NA,31028
1,PROPHET,Test,9.58024953902795,10.3038143518262,0.941648458964286,9.77523409521514,11.3751556131447,0.149322763145076,31030
2,XGBOOST,Test,13.359078725179,15.0118765038399,1.31307184050905,13.4544630020742,16.2947573128885,NA,31030
1,PROPHET,Test,11.6733223342713,11.165494144673,0.846960295546501,10.4001642043208,14.354372972845,0.119621301654917,31031
2,XGBOOST,Test,17.085329691569,16.4487744991766,1.23962959907283,14.8450381325057,19.5807951698303,NA,31031
1,PROPHET,Test,17.2564607954717,6.04523583814853,0.811653575247135,5.81780273520949,22.5767934630335,0.391933091001759,31032
2,XGBOOST,Test,28.6753540039062,9.251994525489,1.34873853188107,9.70997747502587,34.4179320281976,NA,31032
1,PROPHET,Test,16.0862952398272,8.41028709511528,0.922655337945199,8.04659776815507,18.7008767409681,0.544607476474904,31034
2,XGBOOST,Test,18.6730346679688,9.76409360931401,1.0710219385618,9.40539832057084,23.7995632349771,NA,31034
1,PROPHET,Test,10.2719925083978,5.08281684826813,0.718102819736018,5.08520462029299,11.8672494368372,0.6411119645284,31035
2,XGBOOST,Test,15.7919718424479,7.65240476929202,1.10399803153891,7.78020549787728,19.4536127737535,NA,31035
2,XGBOOST,Test,31.5634969075521,7.81836181857329,1.09166981785518,7.75990557068313,37.749451474074,NA,31036
1,PROPHET,Test,39.7368629348682,9.71464597275769,1.37435766541649,9.23724229999732,47.0199156681333,0.352534480984262,31036
1,PROPHET,Test,25.2082962983874,6.66851426738275,0.682106841015188,6.38404963657767,30.1125191489915,0.675200937500795,31037
2,XGBOOST,Test,32.5346476236979,7.81257597814438,0.880349288641238,8.08451892387772,43.1654205824376,NA,31037
1,PROPHET,Test,8.20845745939292,15.2960697817996,0.696658751166189,13.3266695191184,10.5714441312751,0.209666573777775,31038
2,XGBOOST,Test,9.07481066385905,17.2159905869228,0.770186882910547,14.6842602847002,11.9428184354699,NA,31038
1,PROPHET,Test,7.62743015852471,8.54523558289839,0.628784565039671,8.5132874770222,9.091263374768,0.355468690580707,31040
2,XGBOOST,Test,20.9379793802897,21.8713417284108,1.72606998475507,25.1682190229082,23.4228829902768,NA,31040
2,XGBOOST,Test,7.625,16.4505389719205,0.724690082644628,15.7127069148096,10.1041502604263,NA,31041
1,PROPHET,Test,8.02491223202392,18.1175324689137,0.762698269985744,16.2952139748588,9.83896210290148,0.19538682700127,31041
1,PROPHET,Test,11.5364013557343,8.30149911721759,0.690982372869501,8.28443309568249,14.0815144759663,0.181671529551868,31042
2,XGBOOST,Test,14.5019289652507,9.64482057909439,0.868605120314492,10.4339962971069,19.4568180445353,NA,31042
2,XGBOOST,Test,14.8846906026204,12.3048139190519,0.927772042981762,11.6843369642641,18.5379935283129,NA,31044
1,PROPHET,Test,17.9411342324928,14.8726634266265,1.11828207953207,13.3827626284919,21.4824653536715,0.545783993976354,31044
1,PROPHET,Test,12.2780449978114,8.47904633890675,0.804544259115846,8.31503803359893,14.447112285715,0.348396487565481,31045
2,XGBOOST,Test,14.557430267334,10.2191398736523,0.953905687033281,9.84612929074264,16.5150769836305,NA,31045
1,PROPHET,Test,4.64858281955699,13.0959582145723,0.655934999078594,12.5076586792845,6.03807884411621,0.0230408625983821,31046
2,XGBOOST,Test,6.41736634572347,16.2757003202676,0.905517950623557,17.495977357433,7.33091129082631,NA,31046
1,PROPHET,Test,8.3570181692603,14.3784518242183,0.739274684203796,13.2392658043768,10.2565620618896,0.214570889572454,31047
2,XGBOOST,Test,9.28545697530111,14.8353653720005,0.821405809353559,14.7164881983293,11.0984518228158,NA,31047
1,PROPHET,Test,13.8345746376491,5.07425881740116,0.656072611682328,4.98266855053131,17.0677292879499,0.653185815771965,31048
2,XGBOOST,Test,25.1494928995768,9.00842341885566,1.19265636430983,9.03617028215191,28.6222384177965,NA,31048
2,XGBOOST,Test,22.4289868672689,10.1337861959717,0.865548150918094,10.1210996962812,26.0034045494643,NA,31049
1,PROPHET,Test,25.7454958167819,11.6442507559229,0.99353423454024,11.7030251570237,29.5799307025485,0.0195566906174846,31049
1,PROPHET,Test,5.57938674893665,15.8153969153524,0.750443831728321,15.5159433028552,7.15759992211004,0.0198310505237339,31050
2,XGBOOST,Test,6.08349227905273,15.9717772814777,0.818247499521713,16.9637912760472,7.58722067428784,NA,31050
1,PROPHET,Test,7.13266500210798,13.6348012992961,0.804173014943547,12.3087668470655,9.06771230272635,0.0987697510856366,31051
2,XGBOOST,Test,7.48837025960286,13.8163088550048,0.844277039072872,12.8830008162313,8.81174377489134,NA,31051
1,PROPHET,Test,16.8316925669322,5.81192363231021,0.591036532884643,5.73273225304759,20.4516369142534,0.428464231299126,31052
2,XGBOOST,Test,19.4436442057292,6.43446102031034,0.682753918674459,6.64404099409375,27.0268492021454,NA,31052
1,PROPHET,Test,11.3210484166328,9.83329454108728,0.897876253732943,9.5392892257109,14.4676715570459,0.281900956432261,31053
2,XGBOOST,Test,14.2994645436605,12.1604374382874,1.13409546380756,11.9160927979286,17.0979222219241,NA,31053
1,PROPHET,Test,12.3058668932761,7.82805493042395,0.627571925821173,8.12474837395722,16.0654166531205,0.543763998519613,31055
2,XGBOOST,Test,17.5897267659505,11.4870439636787,0.897037063452022,11.6201558319378,21.9559677669037,NA,31055
1,PROPHET,Test,18.5806747148574,7.66105153391992,0.715838389349616,7.37820738099537,23.1932656148851,0.376948149559805,31057
2,XGBOOST,Test,29.821283976237,11.0442114428919,1.14889368752672,11.9601700035321,37.05266305389,NA,31057
2,XGBOOST,Test,23.7207743326823,7.54483817106621,0.735280066916028,7.59002765477592,31.5880992856921,NA,31058
1,PROPHET,Test,24.603982985923,8.0852291759564,0.762657154550173,7.90890639302606,27.9656783255252,0.262411983665048,31058
1,PROPHET,Test,21.7479323037584,5.54808710048845,0.580955218335009,5.39572864797931,26.6777450687366,0.654064003818964,31059
2,XGBOOST,Test,34.7264760335286,8.57636792804159,0.927652669885202,8.53223974941412,41.6306980110653,NA,31059
1,PROPHET,Test,10.8905715058426,6.09757479175635,0.662653821784076,5.97127655858193,12.3781235190423,0.677427511751894,31060
2,XGBOOST,Test,16.6790873209635,9.07184537173269,1.01486510154011,9.32119369018604,21.2312075380227,NA,31060
1,PROPHET,Test,11.215597924437,9.50412247449704,0.938031826407455,9.0454266073384,13.2129109036869,0.317877820962599,31061
2,XGBOOST,Test,11.5833333333333,9.78847560757323,0.968787878787879,9.49493513887479,13.4952293642052,NA,31061
1,PROPHET,Test,7.67694480082346,15.8850275183582,0.975523372480329,13.7059703121193,9.92338725672985,0.257355241541376,31062
2,XGBOOST,Test,12.5592905680339,26.0530696816094,1.59593195063414,21.3539752051267,14.9806050139392,NA,31062
1,PROPHET,Test,8.132203183102,14.4877707382549,0.772895343848537,13.3731185594124,9.94931029493231,0.0211854163148773,31064
